market,id,address,homes,phase,elapsed_days,overdue_days,before_days,after_days,before_date,after_date,days_earlier,cap_2x_days
gardenoaksoakforest,act_1527-thornton,1527 Thornton,1,,,0,,,,,,
gardenoaksoakforest,act_1431-curtin-street,1431 Curtin Street,1,,,0,,,,,,
gardenoaksoakforest,act_1316-althea-drive,1316 Althea Drive,1,complete,,0,,,2026-04-28,2026-04-28,,
gardenoaksoakforest,act_1335-gardenia-drive,1335 Gardenia Drive,1,,,0,,,,,,
gardenoaksoakforest,act_1326-curtin-street,1326 Curtin Street,1,,,0,,,,,,
gardenoaksoakforest,act_1411-thornton-road,1411 Thornton Road,1,,,0,,,,,,
gardenoaksoakforest,act_1223-richelieu-lane,1223 Richelieu Lane,1,,,0,,,,,,
gardenoaksoakforest,act_1519-candlelight-lane,1519 Candlelight Lane,1,,,0,,,,,,
gardenoaksoakforest,act_1402-du-barry-lane,1402 Du Barry Lane,1,,,0,,,,,,
gardenoaksoakforest,act_1237-althea-drive,1237 Althea Drive,1,,,0,,,,,,
gardenoaksoakforest,act_1226-du-barry-lane,1226 Du Barry Lane,1,complete,,0,,,2026-05-04,2026-05-04,,
gardenoaksoakforest,act_1225-wakefield-drive,1225 Wakefield Drive,1,,,0,,,,,,
gardenoaksoakforest,act_1517-wakefield-drive,1517 Wakefield Drive,1,,,0,,,,,,
gardenoaksoakforest,act_1725-ebony-lane,1725 Ebony Lane,1,interior,407,293,428,249,2027-11-11,2027-05-16,179,363
gardenoaksoakforest,act_1721-chantilly-lane,1721 Chantilly Lane,1,,,0,,,,,,
gardenoaksoakforest,act_1522-thornton-road,1522 Thornton Road,1,mep_finals,174,153,174,42,2027-03-02,2026-10-21,132,63
gardenoaksoakforest,act_1819-cheshire-lane,1819 Cheshire Lane,1,,,0,,,,,,
gardenoaksoakforest,act_2315-althea-drive,2315 Althea Drive,1,,,0,,,,,,
gardenoaksoakforest,act_2014-ebony-lane,2014 Ebony Lane,1,,,0,,,,,,
gardenoaksoakforest,act_2019-chantilly-lane,2019 Chantilly Lane,1,,,0,,,,,,
gardenoaksoakforest,act_5313-verdome-lane,5313 Verdome Lane,1,interior,252,138,273,249,2027-06-09,2027-05-16,24,273
gardenoaksoakforest,pmt_1450-gardenia-dr,"1450 GARDENIA DR, Houston, TX 77018",1,mep_finals,758,737,758,42,2028-10-06,2026-10-21,716,63
gardenoaksoakforest,pmt_1206-lamonte-ln,"1206 LAMONTE LN, Houston, TX 77018",1,mep_finals,635,614,635,42,2028-06-05,2026-10-21,593,63
gardenoaksoakforest,pmt_1814-libbey-dr,"1814 LIBBEY DR, Houston, TX 77018",1,complete,,0,,,2025-07-21,2025-07-21,,
gardenoaksoakforest,pmt_1701-du-barry-ln,"1701 DU BARRY LN, Houston, TX 77018",1,mep_finals,692,671,692,42,2028-08-01,2026-10-21,650,63
gardenoaksoakforest,pmt_1721-ebony-ln,"1721 EBONY LN, Houston, TX 77018",1,complete,,0,,,2025-09-08,2025-09-08,,
gardenoaksoakforest,pmt_1218-lamonte-ln,"1218 LAMONTE LN, Houston, TX 77018",1,mep_finals,723,702,723,42,2028-09-01,2026-10-21,681,63
gardenoaksoakforest,pmt_1718-candlelight-ln,"1718 CANDLELIGHT LN, Houston, TX 77018",1,complete,,0,,,2024-05-24,2024-05-24,,
gardenoaksoakforest,pmt_1721-du-barry-ln,"1721 DU BARRY LN, Houston, TX 77018",1,mep_finals,910,889,910,42,2029-03-07,2026-10-21,868,63
gardenoaksoakforest,pmt_1846-hewitt-dr,"1846 HEWITT DR, Houston, TX 77018",1,mep_finals,498,477,498,42,2028-01-20,2026-10-21,456,63
gardenoaksoakforest,pmt_3724-ella-blvd,"3724 ELLA BLVD, Houston, TX 77018",1,mep_roughs,62,41,218,198,2027-04-15,2027-03-26,20,218
gardenoaksoakforest,pmt_2111-du-barry-ln,"2111 DU BARRY LN, Houston, TX 77018",1,framing,482,461,687,247,2028-07-27,2027-05-14,440,268
gardenoaksoakforest,pmt_1523-richelieu-ln,"1523 RICHELIEU LN, Houston, TX 77018",1,complete,,0,,,2024-04-29,2024-04-29,,
gardenoaksoakforest,pmt_1538-althea-dr,"1538 ALTHEA DR, Houston, TX 77018",1,mep_finals,706,685,706,42,2028-08-15,2026-10-21,664,63
gardenoaksoakforest,pmt_1358-w-43rd-st,"1358 W 43RD ST, Houston, TX 77018",1,mep_finals,838,817,838,42,2028-12-25,2026-10-21,796,63
gardenoaksoakforest,pmt_1431-woodcrest-dr,"1431 WOODCREST DR, Houston, TX 77018",1,mep_finals,763,742,763,42,2028-10-11,2026-10-21,721,63
gardenoaksoakforest,pmt_1225-althea-dr,"1225 ALTHEA DR, Houston, TX 77018",1,mep_finals,574,553,574,42,2028-04-05,2026-10-21,532,63
gardenoaksoakforest,pmt_1218-du-barry-ln,"1218 DU BARRY LN, Houston, TX 77018",1,mep_finals,730,709,730,42,2028-09-08,2026-10-21,688,63
gardenoaksoakforest,pmt_1717-chantilly-ln,"1717 CHANTILLY LN, Houston, TX 77018",1,complete,,0,,,2025-10-01,2025-10-01,,
gardenoaksoakforest,pmt_1009-wakefield-dr,"1009 WAKEFIELD DR, Houston, TX 77018",1,mep_finals,511,490,511,42,2028-02-02,2026-10-21,469,63
gardenoaksoakforest,pmt_1738-woodcrest-dr,"1738 WOODCREST DR, Houston, TX 77018",1,complete,,0,,,2025-08-28,2025-08-28,,
gardenoaksoakforest,pmt_1107-wakefield-dr,"1107 WAKEFIELD DR, Houston, TX 77018",1,framing,26,5,231,231,2027-04-28,2027-04-28,0,231
gardenoaksoakforest,pmt_1702-viking-dr,"1702 VIKING DR, Houston, TX 77018",1,complete,,0,,,2024-09-17,2024-09-17,,
gardenoaksoakforest,pmt_1326-chamboard-ln,"1326 CHAMBOARD LN, Houston, TX 77018",1,mep_finals,587,566,587,42,2028-04-18,2026-10-21,545,63
gardenoaksoakforest,pmt_1734-de-milo-dr,"1734 DE MILO DR, Houston, TX 77018",1,complete,,0,,,2025-05-09,2025-05-09,,
gardenoaksoakforest,pmt_1233-kinley-ln,"1233 KINLEY LN, Houston, TX 77018",1,complete,,0,,,2025-05-19,2025-05-19,,
gardenoaksoakforest,pmt_1542-gardenia-dr,"1542 GARDENIA DR, Houston, TX 77018",1,mep_finals,657,636,657,42,2028-06-27,2026-10-21,615,63
gardenoaksoakforest,pmt_2014-libbey-dr,"2014 LIBBEY DR, Houston, TX 77018",1,complete,,0,,,2024-11-26,2024-11-26,,
gardenoaksoakforest,pmt_1530-althea-dr,"1530 ALTHEA DR, Houston, TX 77018",1,complete,,0,,,2025-08-07,2025-08-07,,
gardenoaksoakforest,pmt_1823-hewitt-dr,"1823 HEWITT DR, Houston, TX 77018",1,complete,,0,,,2025-03-21,2025-03-21,,
gardenoaksoakforest,pmt_1515-richelieu-ln,"1515 RICHELIEU LN, Houston, TX 77018",1,mep_finals,482,461,482,42,2028-01-04,2026-10-21,440,63
gardenoaksoakforest,pmt_1601-hewitt-dr,"1601 HEWITT DR, Houston, TX 77018",1,complete,,0,,,2025-05-16,2025-05-16,,
gardenoaksoakforest,pmt_1355-althea-dr,"1355 ALTHEA DR, Houston, TX 77018",1,complete,,0,,,2025-02-07,2025-02-07,,
gardenoaksoakforest,pmt_1570-cheshire-ln,"1570 CHESHIRE LN, Houston, TX 77018",1,complete,,0,,,2025-03-27,2025-03-27,,
gardenoaksoakforest,pmt_1522-latexo-dr,"1522 LATEXO DR, Houston, TX 77018",1,interior,163,49,184,184,2027-03-12,2027-03-12,0,184
gardenoaksoakforest,pmt_2011-chantilly-ln,"2011 CHANTILLY LN, Houston, TX 77018",1,complete,,0,,,2025-03-25,2025-03-25,,
gardenoaksoakforest,pmt_3817-ella-blvd,"3817 ELLA BLVD, Houston, TX 77018",1,interior,509,395,530,249,2028-02-21,2027-05-16,281,363
gardenoaksoakforest,pmt_1248-curtin-st,"1248 CURTIN ST, Houston, TX 77018",1,complete,,0,,,2024-09-10,2024-09-10,,
gardenoaksoakforest,pmt_4721-watonga-blvd,"4721 WATONGA BLVD, Houston, TX 77092",1,mep_finals,894,873,894,42,2029-02-19,2026-10-21,852,63
gardenoaksoakforest,pmt_4822-de-milo-dr,"4822 DE MILO DR, Houston, TX 77092",1,complete,,0,,,2024-07-17,2024-07-17,,
gardenoaksoakforest,pmt_5214-lido-ln,"5214 LIDO LN, Houston, TX 77092",1,mep_finals,901,880,901,42,2029-02-26,2026-10-21,859,63
gardenoaksoakforest,pmt_4810-de-milo-dr,"4810 DE MILO DR, Houston, TX 77092",1,complete,,0,,,2024-12-18,2024-12-18,,
gardenoaksoakforest,pmt_5401-libbey-ln,"5401 LIBBEY LN, Houston, TX 77092",1,interior,124,10,145,145,2027-02-01,2027-02-01,0,145
gardenoaksoakforest,pmt_4606-de-lange-ln,"4606 DE LANGE LN, Houston, TX 77092",1,complete,,0,,,2025-08-22,2025-08-22,,
gardenoaksoakforest,pmt_4610-viking-dr,"4610 VIKING DR, Houston, TX 77092",1,complete,,0,,,2025-08-11,2025-08-11,,
gardenoaksoakforest,pmt_5310-de-milo-dr,"5310 DE MILO DR, Houston, TX 77092",1,complete,,0,,,2026-07-31,2026-07-31,,
gardenoaksoakforest,pmt_5048-lido-ln,"5048 LIDO LN, Houston, TX 77092",1,interior,145,31,166,166,2027-02-22,2027-02-22,0,166
gardenoaksoakforest,pmt_4606-lido-ln,"4606 LIDO LN, Houston, TX 77092",1,interior,105,0,30,30,2026-10-09,2026-10-09,0,30
gardenoaksoakforest,pmt_5213-lido-ln,"5213 LIDO LN, Houston, TX 77092",1,complete,,0,,,2026-09-01,2026-09-01,,
gardenoaksoakforest,acq_1317-richelieu-ln,1317 Richelieu Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1771-de-milo-dr,1771 De Milo Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1249-du-barry-ln,1249 Du Barry Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1442-curtin-st,1442 Curtin St,1,,,0,,,,,,
gardenoaksoakforest,acq_1422-overhill-st,1422 Overhill St,1,,,0,,,,,,
gardenoaksoakforest,acq_1725-althea-dr,1725 Althea Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1442-chantilly-ln,1442 Chantilly Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1534-thornton-rd,1534 Thornton Rd,1,,,0,,,,,,
gardenoaksoakforest,acq_4314-donna-bell-ln,4314 Donna Bell Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1714-viking-dr,1714 Viking Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_4105-ella-blvd,4105 Ella Blvd,1,,,0,,,,,,
gardenoaksoakforest,acq_2023-lamonte-ln,2023 Lamonte Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1803-woodcrest-dr,1803 Woodcrest Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1415-hewitt-dr,1415 Hewitt Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1212-chantilly-ln,1212 Chantilly Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_2007-hewitt-dr,2007 Hewitt Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1348-althea-dr,1348 Althea Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1108-wakefield-dr,1108 Wakefield Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1631-chantilly-ln,1631 Chantilly Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1714-lamonte-ln,1714 Lamonte Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1807-cheshire-ln,1807 Cheshire Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_1516-w-43rd-st,1516 W 43rd St,1,,,0,,,,,,
gardenoaksoakforest,acq_1427-cheshire-ln,1427 Cheshire Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_4314-lido-ln,4314 Lido Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_5325-verdome-ln,5325 Verdome Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_5042-viking-dr,5042 Viking Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_5623-nina-lee-ln,5623 Nina Lee Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_5603-nina-lee-ln,5603 Nina Lee Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_4119-lou-anne-ln,4119 Lou Anne Ln,1,,,0,,,,,,
gardenoaksoakforest,pmt_1918-gardenia-dr-77018,"1918 Gardenia Dr, Houston, TX 77018",1,foundation,,0,,,,,,
gardenoaksoakforest,pmt_2218-libbey-dr-77018,"2218 Libbey Dr, Houston, TX 77018",1,framing,8,0,218,218,2027-04-15,2027-04-15,0,218
gardenoaksoakforest,pmt_1415-woodcrest-dr-77018,"1415 Woodcrest Dr, Houston, TX 77018",1,foundation,,0,,,,,,
gardenoaksoakforest,pmt_312-w-32nd-st-77018,"312 W 32nd St, Houston, TX 77018",1,foundation,19,5,245,245,2027-05-12,2027-05-12,0,245
gardenoaksoakforest,pmt_5218-lido-ln-77092,"5218 Lido Ln, Houston, TX 77092",1,foundation,,0,,,,,,
gardenoaksoakforest,pmt_1231-martin-st-77018,"1231 Martin St, Houston, TX 77018",1,foundation,,0,,,,,,
gardenoaksoakforest,pmt_1220-martin-st-77018,"1220 Martin St, Houston, TX 77018",1,foundation,,0,,,,,,
gardenoaksoakforest,pmt_2119-althea-dr-77018,"2119 Althea Dr, Houston, TX 77018",1,foundation,6,0,234,234,2027-05-01,2027-05-01,0,234
